counter,discarded,gen_time,arrival_time,discard_time,prod_time
5,0,1463.91,1463.91,-1,1465.96
5,0,1463.09,1463.09,-1,1466.18
5,0,1463.82,1463.82,-1,1466.59
5,0,1464.87,1464.87,-1,1467.91
5,0,1465.95,1465.95,-1,1468.19
5,0,1466.18,1466.18,-1,1468.27
5,0,1466.59,1466.59,-1,1469.03
2,1,1469.03,1469.03,1469.59,-1
5,0,1468.19,1468.19,-1,1469.69
5,0,1465.96,1465.96,-1,1469.91
5,0,1467.91,1467.91,-1,1470.32
4,1,1468.27,1468.27,1470.66,-1
5,0,1469.69,1469.69,-1,1471.47
1,1,1471.47,1471.47,1471.92,-1
5,0,1469.59,1469.59,-1,1471.97
2,1,1470.66,1470.66,1472.13,-1
2,1,1470.32,1470.32,1472.41,-1
5,0,1469.91,1469.91,-1,1472.52
1,1,1472.52,1472.52,1472.74,-1
5,0,1471.97,1471.97,-1,1474.07
5,0,1471.92,1471.92,-1,1474.66
3,1,1472.13,1472.13,1475.23,-1
4,1,1472.41,1472.41,1475.67,-1
5,0,1474.07,1474.07,-1,1475.67
0,1,1475.67,1475.67,1475.79,-1
5,0,1472.74,1472.74,-1,1476.08
5,0,1475.23,1475.23,-1,1477.02
5,0,1475.79,1475.79,-1,1477.25
5,0,1474.66,1474.66,-1,1477.67
5,0,1475.67,1475.67,-1,1477.88
0,1,1477.67,1477.67,1477.93,-1
2,1,1477.02,1477.02,1478.14,-1
5,0,1477.25,1477.25,-1,1479.76
5,0,1476.08,1476.08,-1,1480.04
5,0,1477.93,1477.93,-1,1480.37
1,1,1479.76,1479.76,1480.54,-1
3,1,1477.88,1477.88,1480.98,-1
2,1,1480.04,1480.04,1481.42,-1
5,0,1478.14,1478.14,-1,1481.58
3,1,1480.37,1480.37,1481.66,-1
1,1,1481.42,1481.42,1482.33,-1
5,0,1480.54,1480.54,-1,1482.6
1,1,1482.33,1482.33,1482.71,-1
5,0,1481.58,1481.58,-1,1483.95
5,0,1481.66,1481.66,-1,1484.14
0,1,1484.14,1484.14,1484.47,-1
2,1,1482.71,1482.71,1484.51,-1
5,0,1480.98,1480.98,-1,1484.58
1,1,1483.95,1483.95,1485.06,-1
3,1,1482.6,1482.6,1485.67,-1
0,1,1485.67,1485.67,1485.89,-1
5,0,1484.47,1484.47,-1,1486.25
5,0,1484.51,1484.51,-1,1487.24
5,0,1484.58,1484.58,-1,1487.94
5,0,1485.89,1485.89,-1,1488.12
5,0,1486.25,1486.25,-1,1488.38
4,1,1485.06,1485.06,1488.54,-1
5,0,1488.12,1488.12,-1,1490.33
5,0,1487.94,1487.94,-1,1490.74
4,1,1487.24,1487.24,1490.82,-1
5,0,1488.54,1488.54,-1,1491.18
5,0,1488.38,1488.38,-1,1491.32
3,1,1490.33,1490.33,1492.14,-1
3,1,1492.14,1492.14,1493.06,-1
5,0,1490.82,1490.82,-1,1493.33
5,0,1491.32,1491.32,-1,1493.79
5,0,1491.18,1491.18,-1,1494.02
5,0,1490.74,1490.74,-1,1494.23
0,1,1494.23,1494.23,1494.31,-1
2,1,1493.06,1493.06,1494.68,-1
2,1,1493.33,1493.33,1495.07,-1
4,1,1493.79,1493.79,1496.4,-1
2,1,1494.68,1494.68,1496.6,-1
5,0,1494.31,1494.31,-1,1496.8
1,1,1496.4,1496.4,1496.99,-1
5,0,1494.02,1494.02,-1,1497.1
5,0,1495.07,1495.07,-1,1497.98
5,0,1496.6,1496.6,-1,1498.5
5,0,1496.99,1496.99,-1,1498.87
5,0,1496.8,1496.8,-1,1499.4
5,0,1497.1,1497.1,-1,1500.01
5,0,1497.98,1497.98,-1,1500.51
5,0,1498.87,1498.87,-1,1501.37
5,0,1499.4,1499.4,-1,1501.59
5,0,1498.5,1498.5,-1,1501.63
3,1,1500.51,1500.51,1502.01,-1
5,0,1500.01,1500.01,-1,1502.86
5,0,1501.37,1501.37,-1,1503.45
2,1,1502.86,1502.86,1503.74,-1
5,0,1501.59,1501.59,-1,1504.14
5,0,1501.63,1501.63,-1,1504.16
1,1,1503.45,1503.45,1504.48,-1
5,0,1502.01,1502.01,-1,1504.62
5,0,1503.74,1503.74,-1,1505.52
2,1,1504.48,1504.48,1505.83,-1
5,0,1504.16,1504.16,-1,1506.52
3,1,1504.14,1504.14,1506.68,-1
5,0,1504.62,1504.62,-1,1506.73
0,1,1506.73,1506.73,1507.15,-1
5,0,1505.52,1505.52,-1,1507.41
0,1,1506.68,1506.68,1507.67,-1
5,0,1505.83,1505.83,-1,1508.22
4,1,1507.15,1507.15,1508.88,-1
5,0,1507.41,1507.41,-1,1509.16
5,0,1506.52,1506.52,-1,1509.29
5,0,1507.67,1507.67,-1,1509.9
5,0,1509.16,1509.16,-1,1510.99
5,0,1509.9,1509.9,-1,1511.08
4,1,1508.22,1508.22,1511.14,-1
5,0,1511.08,1511.08,-1,1512.1
5,0,1508.88,1508.88,-1,1512.39
5,0,1510.99,1510.99,-1,1512.52
4,1,1511.14,1511.14,1512.85,-1
5,0,1509.29,1509.29,-1,1513.08
5,0,1512.1,1512.1,-1,1513.33
5,0,1512.52,1512.52,-1,1514.62
5,0,1512.39,1512.39,-1,1514.9
4,1,1513.08,1513.08,1515.49,-1
5,0,1512.85,1512.85,-1,1515.93
5,0,1514.9,1514.9,-1,1515.95
5,0,1514.62,1514.62,-1,1516.39
5,0,1513.33,1513.33,-1,1516.85
5,0,1515.49,1515.49,-1,1517.12
5,0,1515.93,1515.93,-1,1517.31
1,1,1517.31,1517.31,1517.62,-1
1,1,1517.12,1517.12,1518.41,-1
5,0,1516.85,1516.85,-1,1518.81
5,0,1515.95,1515.95,-1,1519.01
5,0,1516.39,1516.39,-1,1519.21
5,0,1517.62,1517.62,-1,1520.57
5,0,1519.01,1519.01,-1,1520.83
3,1,1519.21,1519.21,1520.84,-1
4,1,1518.41,1518.41,1520.85,-1
5,0,1518.81,1518.81,-1,1521.79
5,0,1520.84,1520.84,-1,1522.61
3,1,1520.85,1520.85,1522.76,-1
5,0,1520.57,1520.57,-1,1522.82
3,1,1521.79,1521.79,1523.2,-1
5,0,1520.83,1520.83,-1,1523.5
4,1,1522.61,1522.61,1524.2,-1
1,1,1523.5,1523.5,1524.76,-1
5,0,1523.2,1523.2,-1,1524.87
0,1,1524.76,1524.76,1524.97,-1
5,0,1522.76,1522.76,-1,1525.02
5,0,1522.82,1522.82,-1,1525.32
3,1,1525.02,1525.02,1527.06,-1
5,0,1524.2,1524.2,-1,1527.49
5,0,1524.87,1524.87,-1,1527.83
5,0,1524.97,1524.97,-1,1527.85
3,1,1525.32,1525.32,1527.88,-1
1,1,1527.85,1527.85,1529.07,-1
0,1,1529.07,1529.07,1529.41,-1
5,0,1527.06,1527.06,-1,1529.58
5,0,1527.49,1527.49,-1,1530.31
5,0,1527.88,1527.88,-1,1530.46
5,0,1527.83,1527.83,-1,1530.98
5,0,1529.41,1529.41,-1,1531
1,1,1530.46,1530.46,1531.75,-1
5,0,1530.31,1530.31,-1,1532.06
5,0,1529.58,1529.58,-1,1533.03
1,1,1533.03,1533.03,1533.7,-1
5,0,1531,1531,-1,1533.9
5,0,1530.98,1530.98,-1,1534.4
5,0,1531.75,1531.75,-1,1534.46
5,0,1532.06,1532.06,-1,1535.36
4,1,1533.9,1533.9,1535.59,-1
5,0,1534.4,1534.4,-1,1536.41
5,0,1533.7,1533.7,-1,1536.47
5,0,1534.46,1534.46,-1,1536.54
2,1,1536.54,1536.54,1537.46,-1
4,1,1535.36,1535.36,1537.54,-1
4,1,1536.41,1536.41,1537.72,-1
0,1,1537.46,1537.46,1537.83,-1
5,0,1535.59,1535.59,-1,1537.95
5,0,1536.47,1536.47,-1,1538.66
5,0,1537.95,1537.95,-1,1539.15
5,0,1537.54,1537.54,-1,1539.93
5,0,1537.83,1537.83,-1,1539.95
5,0,1537.72,1537.72,-1,1540.12
5,0,1538.66,1538.66,-1,1541.46
5,0,1540.12,1540.12,-1,1541.77
5,0,1539.15,1539.15,-1,1541.91
0,1,1541.77,1541.77,1542.11,-1
5,0,1539.95,1539.95,-1,1542.15
1,1,1541.46,1541.46,1542.77,-1
2,1,1542.11,1542.11,1542.79,-1
0,1,1542.79,1542.79,1542.8,-1
5,0,1539.93,1539.93,-1,1543.23
2,1,1542.15,1542.15,1543.56,-1
5,0,1541.91,1541.91,-1,1543.71
5,0,1543.56,1543.56,-1,1544.97
1,1,1543.71,1543.71,1545.11,-1
3,1,1542.8,1542.8,1545.37,-1
5,0,1542.77,1542.77,-1,1545.52
0,1,1545.37,1545.37,1545.52,-1
5,0,1543.23,1543.23,-1,1545.77
1,1,1545.11,1545.11,1546.2,-1
5,0,1544.97,1544.97,-1,1547.31
5,0,1545.52,1545.52,-1,1547.36
5,0,1545.52,1545.52,-1,1547.9
5,0,1545.77,1545.77,-1,1548.18
3,1,1547.31,1547.31,1548.98,-1
5,0,1547.36,1547.36,-1,1549.21
5,0,1546.2,1546.2,-1,1549.3
0,1,1549.3,1549.3,1549.54,-1
0,1,1549.54,1549.54,1549.77,-1
5,0,1549.21,1549.21,-1,1550.87
2,1,1548.98,1548.98,1550.89,-1
4,1,1547.9,1547.9,1551.36,-1
5,0,1548.18,1548.18,-1,1551.46
1,1,1550.89,1550.89,1551.92,-1
5,0,1549.77,1549.77,-1,1553.36
5,0,1550.87,1550.87,-1,1553.58
5,0,1551.36,1551.36,-1,1553.84
5,0,1551.46,1551.46,-1,1554.82
5,0,1551.92,1551.92,-1,1555.09
5,0,1553.84,1553.84,-1,1556
5,0,1553.58,1553.58,-1,1556.22
2,1,1554.82,1554.82,1556.37,-1
5,0,1555.09,1555.09,-1,1556.37
5,0,1553.36,1553.36,-1,1556.46
5,0,1556.22,1556.22,-1,1558.19
5,0,1556,1556,-1,1558.36
2,1,1556.37,1556.37,1558.56,-1
0,1,1558.19,1558.19,1558.86,-1
5,0,1556.46,1556.46,-1,1559.41
5,0,1556.37,1556.37,-1,1559.72
2,1,1558.56,1558.56,1560.17,-1
5,0,1558.36,1558.36,-1,1560.87
4,1,1558.86,1558.86,1560.88,-1
3,1,1559.72,1559.72,1561.17,-1
0,1,1561.17,1561.17,1562.13,-1
5,0,1559.41,1559.41,-1,1562.21
5,0,1560.88,1560.88,-1,1562.86
5,0,1560.87,1560.87,-1,1562.91
5,0,1560.17,1560.17,-1,1564.04
5,0,1562.13,1562.13,-1,1564.09
5,0,1562.86,1562.86,-1,1564.62
5,0,1562.91,1562.91,-1,1564.76
3,1,1562.21,1562.21,1564.84,-1
5,0,1564.09,1564.09,-1,1565.45
5,0,1564.04,1564.04,-1,1566.16
2,1,1564.62,1564.62,1566.45,-1
5,0,1564.76,1564.76,-1,1566.46
5,0,1566.45,1566.45,-1,1567.73
5,0,1565.45,1565.45,-1,1568.11
4,1,1566.16,1566.16,1568.18,-1
5,0,1564.84,1564.84,-1,1568.22
5,0,1566.46,1566.46,-1,1569.3
2,1,1569.3,1569.3,1569.77,-1
5,0,1568.11,1568.11,-1,1570.21
5,0,1568.18,1568.18,-1,1570.74
5,0,1567.73,1567.73,-1,1570.77
5,0,1568.22,1568.22,-1,1571.18
0,1,1571.18,1571.18,1572.05,-1
5,0,1569.77,1569.77,-1,1572.49
5,0,1570.21,1570.21,-1,1572.83
3,1,1570.77,1570.77,1572.87,-1
5,0,1570.74,1570.74,-1,1573.6
0,1,1572.87,1572.87,1573.62,-1
2,1,1572.49,1572.49,1574.05,-1
5,0,1572.05,1572.05,-1,1575.49
5,0,1572.83,1572.83,-1,1575.72
5,0,1573.6,1573.6,-1,1576.07
5,0,1574.05,1574.05,-1,1576.25
0,1,1575.72,1575.72,1576.59,-1
5,0,1573.62,1573.62,-1,1576.77
2,1,1576.77,1576.77,1577.65,-1
5,0,1576.07,1576.07,-1,1577.97
5,0,1575.49,1575.49,-1,1578.13
5,0,1576.25,1576.25,-1,1578.77
5,0,1577.65,1577.65,-1,1578.91
5,0,1576.59,1576.59,-1,1578.98
5,0,1578.13,1578.13,-1,1579.66
2,1,1578.91,1578.91,1579.66,-1
5,0,1577.97,1577.97,-1,1580.05
1,1,1580.05,1580.05,1581.04,-1
5,0,1578.98,1578.98,-1,1581.33
4,1,1579.66,1579.66,1581.86,-1
5,0,1578.77,1578.77,-1,1582.23
5,0,1581.33,1581.33,-1,1582.64
5,0,1579.66,1579.66,-1,1583.09
5,0,1581.86,1581.86,-1,1583.58
4,1,1582.23,1582.23,1583.62,-1
5,0,1581.04,1581.04,-1,1584.6
2,1,1583.62,1583.62,1584.64,-1
2,1,1583.09,1583.09,1585.47,-1
3,1,1582.64,1582.64,1585.59,-1
5,0,1583.58,1583.58,-1,1585.68
0,1,1585.47,1585.47,1585.89,-1
2,1,1584.6,1584.6,1586.13,-1
1,1,1585.89,1585.89,1586.29,-1
5,0,1584.64,1584.64,-1,1587.02
1,1,1585.59,1585.59,1587.4,-1
3,1,1586.29,1586.29,1587.63,-1
5,0,1585.68,1585.68,-1,1588.3
5,0,1586.13,1586.13,-1,1588.32
2,1,1587.4,1587.4,1588.44,-1
5,0,1587.02,1587.02,-1,1588.47
5,0,1588.47,1588.47,-1,1590.42
5,0,1588.32,1588.32,-1,1590.81
5,0,1588.44,1588.44,-1,1590.86
5,0,1587.63,1587.63,-1,1591.03
5,0,1588.3,1588.3,-1,1592.02
5,0,1590.42,1590.42,-1,1592.4
5,0,1590.86,1590.86,-1,1593.07
5,0,1591.03,1591.03,-1,1593.73
5,0,1590.81,1590.81,-1,1593.81
3,1,1592.4,1592.4,1593.97,-1
0,1,1593.81,1593.81,1594.59,-1
1,1,1593.73,1593.73,1594.65,-1
5,0,1592.02,1592.02,-1,1594.71
0,1,1594.59,1594.59,1594.94,-1
5,0,1593.07,1593.07,-1,1595.89
4,1,1594.94,1594.94,1596.74,-1
2,1,1594.71,1594.71,1597.18,-1
5,0,1593.97,1593.97,-1,1597.23
5,0,1594.65,1594.65,-1,1597.36
5,0,1596.74,1596.74,-1,1598.53
2,1,1597.18,1597.18,1599.19,-1
5,0,1595.89,1595.89,-1,1599.28
4,1,1597.36,1597.36,1600.58,-1
5,0,1597.23,1597.23,-1,1600.84
4,1,1599.19,1599.19,1600.97,-1
5,0,1598.53,1598.53,-1,1601.39
5,0,1599.28,1599.28,-1,1601.53
2,1,1600.58,1600.58,1602.28,-1
5,0,1600.84,1600.84,-1,1602.96
5,0,1600.97,1600.97,-1,1603.34
2,1,1601.39,1601.39,1603.39,-1
3,1,1601.53,1601.53,1603.46,-1
0,1,1603.46,1603.46,1603.85,-1
1,1,1603.85,1603.85,1604.34,-1
3,1,1602.28,1602.28,1604.38,-1
5,0,1602.96,1602.96,-1,1605.19
5,0,1603.39,1603.39,-1,1605.87
1,1,1605.19,1605.19,1606.21,-1
5,0,1603.34,1603.34,-1,1606.57
0,1,1606.57,1606.57,1607.32,-1
5,0,1604.38,1604.38,-1,1607.49
5,0,1604.34,1604.34,-1,1607.52
0,1,1607.52,1607.52,1607.56,-1
5,0,1606.21,1606.21,-1,1607.66
2,1,1607.66,1607.66,1608.27,-1
5,0,1605.87,1605.87,-1,1609.1
5,0,1607.49,1607.49,-1,1609.58
5,0,1607.56,1607.56,-1,1609.86
1,1,1609.86,1609.86,1610.71,-1
5,0,1608.27,1608.27,-1,1610.71
4,1,1607.32,1607.32,1610.72,-1
5,0,1609.58,1609.58,-1,1611.98
5,0,1609.1,1609.1,-1,1612.1
5,0,1610.71,1610.71,-1,1612.5
3,1,1610.72,1610.72,1612.54,-1
5,0,1610.71,1610.71,-1,1612.98
5,0,1612.5,1612.5,-1,1613.7
3,1,1611.98,1611.98,1614.1,-1
1,1,1612.54,1612.54,1614.18,-1
4,1,1612.1,1612.1,1614.21,-1
5,0,1612.98,1612.98,-1,1615.31
5,0,1613.7,1613.7,-1,1615.42
5,0,1614.21,1614.21,-1,1616.71
5,0,1615.31,1615.31,-1,1616.76
5,0,1614.1,1614.1,-1,1617.43
5,0,1614.18,1614.18,-1,1617.55
5,0,1615.42,1615.42,-1,1617.56
0,1,1617.43,1617.43,1618.27,-1
5,0,1616.71,1616.71,-1,1618.43
3,1,1617.55,1617.55,1619.2,-1
1,1,1618.43,1618.43,1619.64,-1
5,0,1617.56,1617.56,-1,1619.7
5,0,1619.2,1619.2,-1,1620.39
5,0,1616.76,1616.76,-1,1620.43
5,0,1618.27,1618.27,-1,1620.7
5,0,1619.64,1619.64,-1,1621.97
5,0,1619.7,1619.7,-1,1622.18
5,0,1620.7,1620.7,-1,1622.59
5,0,1620.43,1620.43,-1,1622.99
5,0,1620.39,1620.39,-1,1623.49
5,0,1621.97,1621.97,-1,1623.87
5,0,1622.18,1622.18,-1,1624.17
5,0,1623.87,1623.87,-1,1624.65
0,1,1624.65,1624.65,1625.02,-1
5,0,1622.59,1622.59,-1,1625.25
5,0,1623.49,1623.49,-1,1625.61
4,1,1622.99,1622.99,1625.95,-1
5,0,1624.17,1624.17,-1,1626.34
5,0,1625.25,1625.25,-1,1627.04
5,0,1625.02,1625.02,-1,1627.55
5,0,1625.95,1625.95,-1,1628.01
1,1,1627.04,1627.04,1628.16,-1
5,0,1625.61,1625.61,-1,1628.45
1,1,1627.55,1627.55,1628.51,-1
3,1,1626.34,1626.34,1628.73,-1
3,1,1628.01,1628.01,1629.67,-1
1,1,1628.51,1628.51,1629.76,-1
5,0,1628.16,1628.16,-1,1630.67
0,1,1630.67,1630.67,1630.75,-1
5,0,1628.73,1628.73,-1,1630.8
4,1,1628.45,1628.45,1630.88,-1
5,0,1629.67,1629.67,-1,1632.26
1,1,1630.8,1630.8,1632.41,-1
5,0,1629.76,1629.76,-1,1632.78
4,1,1630.88,1630.88,1633.23,-1
5,0,1630.75,1630.75,-1,1633.26
1,1,1632.41,1632.41,1633.33,-1
1,1,1633.33,1633.33,1634.18,-1
5,0,1632.26,1632.26,-1,1635.25
5,0,1632.78,1632.78,-1,1635.78
5,0,1633.23,1633.23,-1,1635.79
5,0,1633.26,1633.26,-1,1636.03
1,1,1635.78,1635.78,1636.04,-1
5,0,1634.18,1634.18,-1,1636.32
5,0,1636.04,1636.04,-1,1637.83
5,0,1635.25,1635.25,-1,1638.1
4,1,1636.03,1636.03,1638.22,-1
5,0,1636.32,1636.32,-1,1638.5
5,0,1635.79,1635.79,-1,1639.03
1,1,1639.03,1639.03,1639.51,-1
3,1,1638.5,1638.5,1639.86,-1
2,1,1638.22,1638.22,1640.27,-1
5,0,1638.1,1638.1,-1,1640.5
5,0,1639.51,1639.51,-1,1641.19
5,0,1639.86,1639.86,-1,1641.57
5,0,1637.83,1637.83,-1,1642.23
5,0,1640.5,1640.5,-1,1642.65
1,1,1641.57,1641.57,1643.22,-1
5,0,1640.27,1640.27,-1,1643.78
5,0,1641.19,1641.19,-1,1643.88
1,1,1643.22,1643.22,1644.24,-1
0,1,1644.24,1644.24,1644.35,-1
5,0,1642.23,1642.23,-1,1644.8
0,1,1644.8,1644.8,1645.31,-1
5,0,1642.65,1642.65,-1,1645.77
2,1,1643.78,1643.78,1645.96,-1
5,0,1643.88,1643.88,-1,1646.3
5,0,1644.35,1644.35,-1,1646.54
1,1,1645.96,1645.96,1647.78,-1
5,0,1645.31,1645.31,-1,1648.23
5,0,1645.77,1645.77,-1,1648.23
4,1,1646.54,1646.54,1648.51,-1
5,0,1646.3,1646.3,-1,1649.08
5,0,1647.78,1647.78,-1,1649.93
5,0,1648.23,1648.23,-1,1650.11
5,0,1648.51,1648.51,-1,1650.39
5,0,1648.23,1648.23,-1,1650.48
3,1,1649.08,1649.08,1651.03,-1
1,1,1649.93,1649.93,1651.33,-1
0,1,1651.03,1651.03,1651.38,-1
4,1,1650.11,1650.11,1652.07,-1
1,1,1652.07,1652.07,1652.38,-1
5,0,1650.48,1650.48,-1,1653.22
5,0,1650.39,1650.39,-1,1653.3
1,1,1652.38,1652.38,1653.4,-1
5,0,1651.33,1651.33,-1,1654.03
2,1,1653.3,1653.3,1654.26,-1
5,0,1651.38,1651.38,-1,1654.28
1,1,1654.03,1654.03,1655.2,-1
5,0,1653.22,1653.22,-1,1655.46
5,0,1654.26,1654.26,-1,1655.77
5,0,1653.4,1653.4,-1,1656.34
2,1,1655.46,1655.46,1656.76,-1
5,0,1654.28,1654.28,-1,1656.86
5,0,1656.34,1656.34,-1,1657.39
1,1,1656.76,1656.76,1657.54,-1
5,0,1655.77,1655.77,-1,1657.82
5,0,1657.39,1657.39,-1,1658.12
5,0,1655.2,1655.2,-1,1658.24
0,1,1658.12,1658.12,1658.4,-1
5,0,1657.54,1657.54,-1,1659.6
5,0,1656.86,1656.86,-1,1659.86
5,0,1658.4,1658.4,-1,1659.96
5,0,1657.82,1657.82,-1,1660.34
3,1,1658.24,1658.24,1660.36,-1
1,1,1659.86,1659.86,1660.38,-1
1,1,1660.34,1660.34,1661.66,-1
5,0,1659.6,1659.6,-1,1662.54
5,0,1660.38,1660.38,-1,1662.77
5,0,1659.96,1659.96,-1,1662.83
5,0,1660.36,1660.36,-1,1663.58
5,0,1661.66,1661.66,-1,1663.71
2,1,1662.77,1662.77,1664.24,-1
4,1,1662.54,1662.54,1665.05,-1
5,0,1662.83,1662.83,-1,1665.08
5,0,1663.58,1663.58,-1,1665.41
5,0,1663.71,1663.71,-1,1665.89
1,1,1665.08,1665.08,1665.93,-1
1,1,1665.41,1665.41,1666.32,-1
5,0,1664.24,1664.24,-1,1666.49
2,1,1666.49,1666.49,1667.5,-1
5,0,1665.05,1665.05,-1,1668.11
5,0,1665.93,1665.93,-1,1668.11
5,0,1668.11,1668.11,-1,1669.29
5,0,1666.32,1666.32,-1,1669.35
2,1,1667.5,1667.5,1669.59,-1
5,0,1665.89,1665.89,-1,1669.85
0,1,1669.85,1669.85,1669.88,-1
5,0,1668.11,1668.11,-1,1670.57
5,0,1669.29,1669.29,-1,1671.11
5,0,1669.59,1669.59,-1,1671.99
4,1,1669.35,1669.35,1672.87,-1
5,0,1671.11,1671.11,-1,1673.32
5,0,1670.57,1670.57,-1,1673.45
4,1,1669.88,1669.88,1673.65,-1
5,0,1671.99,1671.99,-1,1673.81
1,1,1672.87,1672.87,1674.01,-1
2,1,1673.81,1673.81,1674.33,-1
1,1,1674.01,1674.01,1674.4,-1
5,0,1673.32,1673.32,-1,1675.62
5,0,1673.45,1673.45,-1,1675.72
5,0,1673.65,1673.65,-1,1676.09
5,0,1674.4,1674.4,-1,1676.64
5,0,1674.33,1674.33,-1,1677.08
2,1,1675.62,1675.62,1677.58,-1
2,1,1676.64,1676.64,1678.31,-1
5,0,1677.08,1677.08,-1,1678.49
5,0,1675.72,1675.72,-1,1678.72
5,0,1676.09,1676.09,-1,1678.77
5,0,1678.49,1678.49,-1,1680.55
5,0,1677.58,1677.58,-1,1680.94
3,1,1678.72,1678.72,1680.96,-1
5,0,1678.31,1678.31,-1,1681.82
5,0,1680.55,1680.55,-1,1682.62
4,1,1678.77,1678.77,1682.71,-1
5,0,1680.96,1680.96,-1,1683.32
4,1,1680.94,1680.94,1683.39,-1
0,1,1683.32,1683.32,1683.5,-1
1,1,1683.39,1683.39,1683.91,-1
0,1,1683.5,1683.5,1683.97,-1
4,1,1681.82,1681.82,1684.87,-1
5,0,1682.62,1682.62,-1,1684.94
3,1,1682.71,1682.71,1685.44,-1
5,0,1683.97,1683.97,-1,1685.68
5,0,1683.91,1683.91,-1,1686.76
5,0,1684.87,1684.87,-1,1687.53
0,1,1687.53,1687.53,1688.13,-1
5,0,1684.94,1684.94,-1,1688.29
5,0,1685.44,1685.44,-1,1688.66
5,0,1686.76,1686.76,-1,1688.89
5,0,1685.68,1685.68,-1,1688.96
5,0,1688.13,1688.13,-1,1689.71
5,0,1688.89,1688.89,-1,1690.46
5,0,1688.96,1688.96,-1,1691.3
5,0,1688.29,1688.29,-1,1691.36
5,0,1688.66,1688.66,-1,1691.85
2,1,1690.46,1690.46,1692.09,-1
0,1,1691.36,1691.36,1692.15,-1
2,1,1689.71,1689.71,1692.2,-1
2,1,1691.3,1691.3,1692.4,-1
5,0,1691.85,1691.85,-1,1694.01
3,1,1692.09,1692.09,1694.06,-1
3,1,1692.4,1692.4,1694.5,-1
2,1,1692.15,1692.15,1694.83,-1
5,0,1692.2,1692.2,-1,1695.25
0,1,1694.83,1694.83,1695.46,-1
5,0,1694.01,1694.01,-1,1695.59
5,0,1694.06,1694.06,-1,1696.22
5,0,1694.5,1694.5,-1,1696.91
5,0,1695.25,1695.25,-1,1697.34
5,0,1695.46,1695.46,-1,1697.35
5,0,1695.59,1695.59,-1,1698.15
5,0,1696.22,1696.22,-1,1698.24
5,0,1697.34,1697.34,-1,1698.88
0,1,1698.88,1698.88,1699.1,-1
5,0,1697.35,1697.35,-1,1699.47
5,0,1696.91,1696.91,-1,1699.64
5,0,1698.15,1698.15,-1,1699.93
0,1,1699.47,1699.47,1700.35,-1
5,0,1698.24,1698.24,-1,1700.53
5,0,1699.1,1699.1,-1,1701.51
1,1,1700.53,1700.53,1701.74,-1
5,0,1699.93,1699.93,-1,1702.18
5,0,1700.35,1700.35,-1,1702.88
5,0,1699.64,1699.64,-1,1703.04
2,1,1702.18,1702.18,1703.63,-1
5,0,1701.74,1701.74,-1,1704.26
5,0,1701.51,1701.51,-1,1704.4
2,1,1703.04,1703.04,1704.85,-1
5,0,1703.63,1703.63,-1,1705.88
5,0,1704.4,1704.4,-1,1706.09
5,0,1702.88,1702.88,-1,1706.29
3,1,1704.26,1704.26,1706.56,-1
3,1,1704.85,1704.85,1706.72,-1
1,1,1706.29,1706.29,1707.57,-1
3,1,1705.88,1705.88,1707.64,-1
5,0,1706.72,1706.72,-1,1708.93
5,0,1706.56,1706.56,-1,1708.93
5,0,1707.57,1707.57,-1,1709.45
5,0,1706.09,1706.09,-1,1709.71
5,0,1707.64,1707.64,-1,1709.93
2,1,1708.93,1708.93,1710.49,-1
0,1,1709.93,1709.93,1710.72,-1
5,0,1708.93,1708.93,-1,1711.4
3,1,1709.45,1709.45,1711.55,-1
5,0,1709.71,1709.71,-1,1712.18
5,0,1710.49,1710.49,-1,1712.49
5,0,1711.4,1711.4,-1,1713.05
5,0,1710.72,1710.72,-1,1713.77
4,1,1712.49,1712.49,1713.79,-1
5,0,1711.55,1711.55,-1,1714.26
5,0,1713.05,1713.05,-1,1714.42
5,0,1712.18,1712.18,-1,1714.86
5,0,1714.26,1714.26,-1,1716.56
5,0,1713.79,1713.79,-1,1716.58
5,0,1713.77,1713.77,-1,1716.62
5,0,1714.86,1714.86,-1,1716.97
5,0,1714.42,1714.42,-1,1717.43
5,0,1716.58,1716.58,-1,1718.78
5,0,1716.62,1716.62,-1,1719.17
2,1,1716.56,1716.56,1719.19,-1
5,0,1717.43,1717.43,-1,1719.48
5,0,1716.97,1716.97,-1,1719.9
1,1,1719.9,1719.9,1720.74,-1
0,1,1720.74,1720.74,1721.5,-1
5,0,1719.48,1719.48,-1,1721.69
5,0,1718.78,1718.78,-1,1721.96
5,0,1719.17,1719.17,-1,1722.25
5,0,1719.19,1719.19,-1,1722.35
3,1,1721.5,1721.5,1722.67,-1
1,1,1722.35,1722.35,1723.26,-1
5,0,1721.96,1721.96,-1,1724.16
5,0,1721.69,1721.69,-1,1724.35
1,1,1724.16,1724.16,1724.83,-1
5,0,1723.26,1723.26,-1,1725.18
5,0,1722.67,1722.67,-1,1725.36
5,0,1722.25,1722.25,-1,1725.81
2,1,1725.18,1725.18,1726.71,-1
0,1,1726.71,1726.71,1727.63,-1
5,0,1725.36,1725.36,-1,1727.65
5,0,1724.35,1724.35,-1,1728.03
5,0,1725.81,1725.81,-1,1728.34
5,0,1724.83,1724.83,-1,1728.48
1,1,1728.48,1728.48,1728.76,-1
5,0,1728.03,1728.03,-1,1729.77
4,1,1727.65,1727.65,1729.82,-1
